Text,hashtag,Translated Text
okay esok dm.,[],Okay tomorrow dm.
minat tak kisah. ni kalau manjang pasal kpork. tu bukan minat. tu taksub namanya. kau nk denied ye silakan. tp tu la hakikatnya.,[],Interest is not a story. This is an article of the KPork article. Tu not interest. Takub Taksub. You're nk Denied Ye please. but it's only the essence.
this,[],This
ajar sisturrr..,[],teach sisturrr ..
kalau bala tu terjadi check balik kenapa terjadi. bukan salahkan vaksin la mende la benak jgak kau ni jadi manusia. siapalah anak kau ni. adoi kesian betul la dpt bapak bodoh mcm ni.,[],"If the reinforcements occur, check back why happens. Not blame the vaccine La mende lada, don't you become human. Who is your child. Adoi is right, you can get a stupid father."
kah kah kah kah. mende jela si bodoh ni.,[],Are you? Mende Jela the stupid.
"bala pulak. td nk kena jual, ni bala pulak. meminta ke ape kau ni?",[],"Bala Pulak. td nk got selling, this is pulak. ask for you?"
bala pulak dah dia ni. betul benak ea jadi anti vaks tu.,[],Bala Pulak Dah Ni. true EA's mind became anti -vaccine.
mu kecek elok sikit. cara mu kecek supo musoh isley mu tau dok?,[],MU KESEK SELOK SELOW. How do you cool your supo musoh isley know doc?
bangsa j.,[],nation j.
"lagi sekali, yg bukan bukan je kau ni.. lawak la badut. kau je kot yg kena jual tu. kah kah kah. dasar tak boleh di ajar punya manusia.",[],"once again, who isn't you, this is a clown. You're the one who got to sell it. Are you? Basic should not be taught to have humans."
"alhamdulillah dose,dh pernah positive pun. kau je yg percaya dakyah bukan. benak tak boleh di ajar orang mcm kau ni.",[],"Alhamdulillah dose, DH has been positive. You're the one who believes Dakyah isn't it. You shouldn't be taught by you."
fakta mana kau amik? setakat fakta dr group kau yg anti vaks tu tak payah la. benak punya anti vaks.,[],"Where are you AMIK? As far as the facts of the group you are anti -vaccine, don't lother. The mind has anti -vaccine."
berjuta mati sbb vaksin ke berjuta yg mati tu sbb tak vaksin?,[],Millions of death from the vaccine to the millions of death as if the unauthorized?
mende bodoh?,[],Mende stupid?
mnta hormat bulan puasa je pun. meroyan mcm orang bangang.,[],It is respectful that the fasting month is too. Take a mcm person.
hmmm.. kesedihan,[],Hmmm .. sadness
baju raya ilang. jom mari ayok tu bilanya?,[],"Raya Raya ilang. jom let's come on, the bap?"
nsk tu ape? nasik? aduh tiber lapar.,[],What are you? Nasik? Ouch tigor.
salah channel ni. orang tua mcm kau ni pi main facebook sanalah.,[],One of the channels. MCM's parents you play Facebook.
do you want to be a resort owner?,[],do you want to be a resort owner?
rm&gt;rm not funny okeh.,[],RM & GT; RM NOT FUNNY OK.
mende bodoh? tak nampak langsung terlepas clutch. kalau terlepas clutch pun mase motor bergerak takdenya melompat mcm tu.,[],Mende stupid? does not appear immediately regardless of the clutch. If you get off the clutch the motor moves the motorcycle will jump the MCM.
emm.. cedih la gini.. nangis guling la gini.,[],Emm .. frustrated la this .. crying rolling la this.
kuih sarang semut ade tak?,[],Kuih Ant Ant Ade Nest?
jgn tgok.. nnt tambah stress syu tu kang.,[],Don't be a tg ... nnt added stressful.
i pak ngah jgak ni.,[],"I sir, don't this."
baru lepas kena reject abg pakistan or bangla ke tu?,[],just let go of the reject of the pakistan or bangla to tu?
vendor kroni la ni agaknya.. tp mu ni sejak kebelakangan ni je.. gile kerap jadi.,[],"The vendor is crony, it seems ... but you have since the back"
kah kah kah.. itu yg aku bebel kt fb td kib.. mcm dh kerap sgt ni jadi.,[],Are you ... that's what I am in fb td kib ... Mcm dh often is so it becomes.
pilihan,[],choice
ubat ape tu mak ngah?,[],ubat what are you?
tukar mode kereta terbang,[],FIRST RICE FASE
tiber gurau.. kah kah kah.,[],"Tiber jokes ... Kah, right?"
okay tak tu?,[],okay no?
puyyohhhh.,[],Puyyohhhh.
"iu unit tu mcm smart tag tp letak kt motor. sbb kt sg totally electronic toll, kita just lalu je dan dia akan potong melalui iu unit yg dh diisi kad yg dipanggil autopass. kiranya kt malaysia ni kad touch n go yg di sumbat dlm smart tag la. kt sg ni banyak sgt tol dia.",[],"iu unit tu mcm smart tag but the location of the motorbike. As for the SG totally electronic toll, we just then je and he will cut through the IU unit that is filled with KAD which is called Autopass. presumably KT Malaysia Ni Kad touch n go that is in the smart tag la. KT sg ni a lot of toll roads."
enjoyed. hehe.,[],Enjoyed. haha.
hehe. self reward+jam raya. okay la tu kan.,[],"haha. self reward+high time. Okay, right?"
lebih kurang la.. more or less. kalau kerja jauh make sure pastikan ade iu unit atau set kt route tu avoid toll. kalau tak terlanggar erp tanpa ada iu unit kena bayar $ satu erp,[],"more or less la .. more or less. If you work far, make sure, make sure you are the unit or set of KT Route TU AVOID Toll. if not violated ERP without any IU unit affected $ one erp"
dengar cerita sampai sekarang masih berbaring lg ni.,[],Listen to the story until now still lying down again.
kacang merah for eva!!,[],Red beans for Eva !!
hihi.. nsib baik.. klau tak..hbisla.,[],hihi .. nsib is good .. if not..hbisla.
thanks for the tips. boleh cuba ni nnt.,[],Thanks for the tips. may try this nnt.
"tak, mmg ptot dikecam pun. ptot tak perlu pun buat tiktok bagai, ni diri sendiri dedahkan utk di tatap, mcm mana tu?",[],"No, MMG Ptot was criticized. Ptot is not necessary for tiktok like, this yourself is dedicated to being stared at, which mcm?"
waktu mcm ni la kena upgrade jd parcel sehari.. eh?,[],"When I got it, I got upgraded to a day ... eh?"
fuhh..kemain.,[],Fuhh ... play.
"mcm aku first iv lepas hbis belajar mohon kerja pkai diplodocus kot. aku tak demand pun cuma mnta rm,. hr tu kata terlalu tinggi rm, boleh tak? aku trus mnta blik segala dokumen aku dan berlalu pergi. kilang asm pasir gudang.",[],"MCM I FIRST IV HBIS HBIS LEARN PLEASE WORK PKAI Diplodocus Kot. I didn't even do it, just RM,. HR, the word is too high, right? I then blicted all my documents and left. ASM Sand Warehouse Refinery."
"sekarang border dh buka seperti sedia kala. waktu kerja kilang tu - jadinya pukul lebih dh perlu keluar rumah klau shift pagi, kalau shift malam : petang keluar rumah pun takpe.",[],"Now the DH border is open as before. When working on the refinery - so it is more at the time DH needs to leave the house if the morning shift, if the evening shift: the evening out of the house is takpe."
"hi maaf, tak boleh ya. sbb kerja kemungkinan kena handle mesin, kena bawa sesuatu menggunakan tangan or tolak pkai troli. bahan yg di bawa pula agak berat utk di angkat sebelah tangan..",[],"Hi sorry, you can't. As for work, the possibility of being hit by a machine handle, hit something using your hands or reject the trolley. the material carried is also rather heavy to be lifted one hand .."
bukan semua phone ya ade nfc. korang jgn meroyan pulak nnt kalau tak boleh topup guna phone.,[],"Not all the phone is Ade NFC. You don't shake it, if you can't top up the phone."
fuhh.. have..,[],Fuhh .. have ..
dengki ke?,[],Dyenki to?
dah bertahun lamanya tak rasa mcm ni. mmg tiap tahun kalau beraya aku lah yang paling tak bersemangat sampaikan baju raya pun dah tak pernah beli.,[],I've been not feeling this for many years. mmg every year if I am the most unbelievable to convey the shirt and never bought it.
pi working tu mak ngahh..,[],pi working tu makhh ..
perempuan ni biasalah dorng mmg selalu rasa diri dorng betul. sbb terlalu rasa diri tu betul lah ramai kaum dorng ni dalam neraka. terlalu kuat melawan dan tak nak terima benda yg betul. nk jgak rasa diri tu betul. hah masuk la kau dalam neraka tu.,[],This woman is usually a dagng mmg always feels right. as much as the feeling of self is really crowded in this hell. too strong against and not to accept the right object. nk also feels right. hah you enter you in hell.
sendiri yg mengundang fitnah terhadap diri sendiri. lepas tu merentan terpaling victim.lawak.,[],"yourself who invites slander against yourself. After that, the terpaul victim.lawak."
morning mak ngahh.,[],Morning Mak Ngahh.
takpe ni dh tau okay la kan. hee.,[],"I don't know, okay, right? Hee."
odo tu total sepanjang kita guna kereta dari beli sampai sekarang. trip tu biasa org buat set target. contoh target tukar minyak hitam setiap km so kt trip tu jejak je km pi tukar minyak hitam then reset blik trip tu.,[],Odo tu total as long as we use the train from buying until now. Trip tu usual org to set the target. Examples of black oil exchange targets every km so the trip is a trail for the exchange of black oil then reset the blik trip tu.
"selagi boleh elakkan fitnah tu elakkan la. tak payah nk blame lelaki. segelintir perempuan pun gunakan alasan period nk beli makanan kt luar, walhal tak period pun. yang tu tak malu ke? tp dalam hal staff bk tu mmg salah dia la sbb sebarkan video tu.",[],"While you can move the slander, LA. not bad nk blame men. A handful of women also use reasons for the period nk buying food outside, even though not period. that is not ashamed to? but in terms of staff bk tu mmg wrong he is only spread the video."
haha.. faham..ade kite pulak kena tanggung kesan kenaikan tu.. adehh.. tak faham betul.,[],haha .. understand..ade kite pulak hit the impression of the increase ... adehh .. not really understand.
betul la tu maknanya. i prubsn pun naik jgak.,[],That's right. I put up.
btw insurance ape tu??,[],btw insurance?
bila tanya kenapa mcm tu pulak. sign agreement setuju harga sekian sekian. kenapa tetibe naik? pastu mula lah sesi spin menyepin. hahaha,[],When I ask why MCM is pulak. Sign Agreement agrees so much price. Why does it go up? It must be the spin session. ha ha ha
kan? sama lah.. dr lebih jd almost takde akal.,[],right? the same ... from more than late takde reason.
kt rumah ade bolster.. nak? boleh peluk puas.,[],Kt Ade Bolster's house ... son? can hug satisfied.
thanks zim,[],thanks zim
how?,[],How?
nk duit je tu.,[],nk money je tu.
oh ye ea.. hahaha.. sorry.,[],oh ye ea .. hahaha .. sorry.
yg reply tweet u tu bukan org yg sama buat hal ke sebelum ni? hahaha.,[],who reply to tweet u tu is not the same person for things before? ha ha ha.
gahahaha,[],Gahahaha
"kuih sarang semut terpaling feveret gue. klau dapat tu, sengih sampai pengsan gue.",[],"Kuih my nest of my ants of my feveret. If you get it, Sanjah until I am."
"assalamualaikum, selamat pagi. salam nuzul quran.",[],assalamualaikum good morning. Greetings Nuzul Quran.
itu zahir lah aduhmakk. sihir ni yang kata yang indah berbentuk puisi tu melayu lama tu.,[],That's Zahir is fantastic. This beautiful magic that is in the form of a long Malay poem.
ngakak,[],LOL
haha kena kecam.,[],haha hit by a kecam.
"sebenarnya cerita dia macam ninak percaya tu terpulang hak masingx. tapi klau nak dengar..dengarkanlah, disepanjang malam aku berdoa. bersujud dan lalu aku meminta. semoga kita bersama.",[],"Actually, his story is like Ninak believes that he is going back to respective rights. but if you hear ... listen, along the night I pray. Prostrate and then I ask. I hope we are together."
tak nak jemput dorng ni ke?,[],don't you pick up this dorng to?
and it's still raining.,[],and it's still raining.
kelucuan yg banyak. nk gelak takut faham sayem,[],a lot of cuteness. nk laughs afraid of my understanding
tak boleh sini cable cekang. dengan payung kuning sekali backup.kah kah.,[],It can't be here cable. with a yellow umbrella once backup.
hujung promote jual emas. mende kau ni?,[],Hujung Promote Selling Gold. Mende you?
"sayangnya dah tak merasa mcm ni lg. sebab tu saban tahun mmg tak beraya. baju raya semua berzaman dah tak beli. pergi solat raya pun pkai ape yg ada, balik rumah terus tidur semula. totally no raya for me. kau takkan nampak gambar aku masa raya sbb takde.",[],"Unfortunately I don't feel this mcm again. Because every year mmg is not rich. Great clothes are all unfamiliar and don't buy. Going to the prayers, even if there is an APE, back to the house. totally no raya for me. You will not appear the picture of me for the highway."
asal kerja pagi je mcm ni. susah nk tidur mlm. pundek la. nnt pagi sakit kepala lah ape la.,[],as long as it works in the morning je mcm. hard to sleep mlm. Pundek la. NNT morning headache is la la.
tungla.. dh puas jalan ngn abg..,[],Tungla .. Dh satisfied walking ngan abg ..
funny badut,[],Funny clown
"buat anak pandai, jaga anak tak pandai. anak tu mmg kena jam la pantau bebal. lg usia mcm tu. ape benak sangat la kau ni perempuan.",[],"For smart children, take care of children not smart. The child is hit by the hours. LG is the age of MCM. I really mind you are girls."
"phone ni kalau aku hempas kau nnt. jgn tanya kenapa tau. hri ni kli aku caj kau. ni pun td : bru full charge, sekarang tinggal % kepala otak kau. aku dengar lagu ke sibat.",[],"This phone if I beat you nnt. Don't ask why you know. Hri ni kli I am a caj you. This is also TD: Bru full charge, now only % of your head's head is. I heard the song to Sibat."
tiber la bas ni lambat. ah kambing.,[],Tiber la bas is slow. ah goat.
kain rewang.,[],rewang fabric.
baru nk order juadah berbuka. hmm.. selamat berbuka timan taman.,[],just ordered if you break the fast. Hmm .. Happy breaking the Timan Taman.
eww.. tachodd ngn kucen.. eww..,[],eww .. tachodd ngn Kumen .. Eww ..
betul.. feveret tu. hahaha,[],That's right .. Feveret. ha ha ha
sedapnya sosej...nyummm,[],Delicious Sosej ... nyummm
tp ade seko kebabat sokong dia ni bersalah.kah! kebabat sesayangan gay dee tee,[],"But Ade Seko is in a careful person, he is guilty! Client as wisdom Gay Dee Tee"
kerja ke tu?,[],work to that?
lama dah rosak...ape nk jadi tak tahu la.. hmm,[],It's been a long time ago ... I don't know so ... hmm
